"","date","visit","farm","order","cow_id","quarter","path_1","path1_IMI","path_2","path2_IMI","path_3","path3_IMI","path_4","path4_IMI","quarter_code","isolate_1","isolate_2","isolate_3","isolate_4","clinical","blind","teatinj","pstmilking","mixed_inf_series","dup_not_collected","IMI_series","hygiene_1","hygiene_2","cc_1","cc_2","cc_3","scc","contam","contam_comment","uniqueID","scc_eq_above_200k","scc_eq_above_100k"
"1127","1.3.2020","first","OughtaBe",33,"peacock","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","peacock_RF_first","no","no"
"1128","1.3.2020","first","OughtaBe",35,"katie","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","katie_RH_first","no","no"
"1129","1.3.2020","first","OughtaBe",35,"katie","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",380000,"","","katie_RF_first","yes","yes"
"1130","1.3.2020","first","OughtaBe",36,"ginger","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",310000,"","","ginger_LF_first","yes","yes"
"1131","1.3.2020","first","OughtaBe",36,"ginger","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",27000,"","","ginger_RF_first","no","no"
"1132","2.14.2020","second","OughtaBe",1,"easter","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","easter_LF_second","no","no"
"1133","2.14.2020","second","OughtaBe",2,"aloha","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",51000,"","","aloha_LF_second","no","no"
"1134","2.14.2020","second","OughtaBe",2,"aloha","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","aloha_RF_second","no","no"
"1135","2.14.2020","second","OughtaBe",3,"kit","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",71000,"","","kit_LF_second","no","no"
"1136","2.14.2020","second","OughtaBe",3,"kit","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",41000,"","","kit_RH_second","no","no"
"1137","2.14.2020","second","OughtaBe",3,"kit","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",33000,"","","kit_RF_second","no","no"
"1138","2.14.2020","second","OughtaBe",4,"teach","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","teach_LH_second","no","no"
"1139","2.14.2020","second","OughtaBe",4,"teach","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","teach_RH_second","no","no"
"1140","2.14.2020","second","OughtaBe",4,"teach","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","teach_RF_second","no","no"
"1141","2.14.2020","second","OughtaBe",5,"rabbit","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","rabbit_LH_second","no","no"
"1142","2.14.2020","second","OughtaBe",5,"rabbit","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","rabbit_RH_second","no","no"
"1143","2.14.2020","second","OughtaBe",6,"maxie","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",110000,"","","maxie_LH_second","no","yes"
"1144","2.14.2020","second","OughtaBe",6,"maxie","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",13000,"","","maxie_LF_second","no","no"
"1145","2.14.2020","second","OughtaBe",6,"maxie","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",94000,"","","maxie_RH_second","no","no"
"1146","2.14.2020","second","OughtaBe",7,"pg","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",57000,"","","pg_LH_second","no","no"
"1147","2.14.2020","second","OughtaBe",7,"pg","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",58000,"","","pg_LF_second","no","no"
"1148","2.14.2020","second","OughtaBe",7,"pg","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",57000,"","","pg_RH_second","no","no"
"1149","2.14.2020","second","OughtaBe",7,"pg","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",62000,"","","pg_RF_second","no","no"
"1150","2.14.2020","second","OughtaBe",8,"izzie","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","izzie_LH_second","no","no"
"1151","2.14.2020","second","OughtaBe",8,"izzie","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","izzie_LF_second","no","no"
"1152","2.14.2020","second","OughtaBe",8,"izzie","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","izzie_RH_second","no","no"
"1153","2.14.2020","second","OughtaBe",8,"izzie","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","izzie_RF_second","no","no"
"1154","2.14.2020","second","OughtaBe",9,"goody","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2e+05,"","","goody_RH_second","yes","yes"
"1155","2.14.2020","second","OughtaBe",10,"tess","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","tess_LH_second","no","no"
"1156","2.14.2020","second","OughtaBe",10,"tess","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","tess_LF_second","no","no"
"1157","2.14.2020","second","OughtaBe",10,"tess","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","tess_RH_second","no","no"
"1158","2.14.2020","second","OughtaBe",10,"tess","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","tess_RF_second","no","no"
"1159","2.14.2020","second","OughtaBe",12,"bella","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",40000,"","","bella_LH_second","no","no"
"1160","2.14.2020","second","OughtaBe",12,"bella","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",33000,"","","bella_LF_second","no","no"
"1161","2.14.2020","second","OughtaBe",12,"bella","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",31000,"","","bella_RH_second","no","no"
"1162","2.14.2020","second","OughtaBe",12,"bella","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",39000,"","","bella_RF_second","no","no"
"1163","2.14.2020","second","OughtaBe",13,"racer","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",29000,"","","racer_LF_second","no","no"
"1164","2.14.2020","second","OughtaBe",13,"racer","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",12000,"","","racer_RH_second","no","no"
"1165","2.14.2020","second","OughtaBe",14,"kandykorn","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",31000,"","","kandykorn_LH_second","no","no"
"1166","2.14.2020","second","OughtaBe",15,"peonie","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","peonie_LF_second","no","no"
"1167","2.14.2020","second","OughtaBe",16,"jersey","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","jersey_LH_second","no","no"
"1168","2.14.2020","second","OughtaBe",17,"mschar","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",28000,"","","mschar_LF_second","no","no"
"1169","2.14.2020","second","OughtaBe",17,"mschar","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",75000,"","","mschar_RH_second","no","no"
"1170","2.14.2020","second","OughtaBe",17,"mschar","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",19000,"","","mschar_RF_second","no","no"
"1171","2.14.2020","second","OughtaBe",18,"karla","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",11000,"","","karla_RF_second","no","no"
"1172","2.14.2020","second","OughtaBe",19,"lemon","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","lemon_LF_second","no","no"
"1173","2.14.2020","second","OughtaBe",19,"lemon","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","lemon_RF_second","no","no"
"1174","2.14.2020","second","OughtaBe",20,"butterfly","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",14000,"","","butterfly_LH_second","no","no"
"1175","2.14.2020","second","OughtaBe",20,"butterfly","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",23000,"","","butterfly_LF_second","no","no"
"1176","2.14.2020","second","OughtaBe",20,"butterfly","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",39000,"","","butterfly_RH_second","no","no"
"1177","2.14.2020","second","OughtaBe",21,"spice","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",42000,"","","spice_LH_second","no","no"
"1178","2.14.2020","second","OughtaBe",21,"spice","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",66000,"","","spice_RH_second","no","no"
"1179","2.14.2020","second","OughtaBe",21,"spice","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",33000,"","","spice_RF_second","no","no"
"1180","2.14.2020","second","OughtaBe",22,"jenny","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",10000,"","","jenny_RH_second","no","no"
"1181","2.14.2020","second","OughtaBe",23,"gold","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",15000,"","","gold_LH_second","no","no"
"1182","2.14.2020","second","OughtaBe",23,"gold","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","gold_LF_second","no","no"
"1183","2.14.2020","second","OughtaBe",23,"gold","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",57000,"","","gold_RF_second","no","no"
"1184","2.14.2020","second","OughtaBe",24,"alf","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",42000,"","","alf_RH_second","no","no"
"1185","2.14.2020","second","OughtaBe",25,"tiktac","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",39000,"","","tiktac_LH_second","no","no"
"1186","2.14.2020","second","OughtaBe",25,"tiktac","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",510000,"","","tiktac_RH_second","yes","yes"
"1187","2.14.2020","second","OughtaBe",25,"tiktac","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",1600000,"","","tiktac_RF_second","yes","yes"
"1188","2.14.2020","second","OughtaBe",26,"whinnie","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",66000,"","","whinnie_LH_second","no","no"
"1189","2.14.2020","second","OughtaBe",26,"whinnie","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",21000,"","","whinnie_LF_second","no","no"
"1190","2.14.2020","second","OughtaBe",26,"whinnie","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",35000,"","","whinnie_RH_second","no","no"
"1191","2.14.2020","second","OughtaBe",26,"whinnie","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",19000,"","","whinnie_RF_second","no","no"
"1192","2.14.2020","second","OughtaBe",28,"spot","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","spot_LH_second","no","no"
"1193","2.14.2020","second","OughtaBe",28,"spot","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","spot_LF_second","no","no"
"1194","2.14.2020","second","OughtaBe",28,"spot","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","spot_RH_second","no","no"
"1195","2.14.2020","second","OughtaBe",28,"spot","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",12000,"","","spot_RF_second","no","no"
"1196","2.14.2020","second","OughtaBe",29,"honey","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",26000,"","","honey_LF_second","no","no"
"1197","2.14.2020","second","OughtaBe",30,"bullet","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",26000,"","","bullet_LH_second","no","no"
"1198","2.14.2020","second","OughtaBe",30,"bullet","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","bullet_LF_second","no","no"
"1199","2.14.2020","second","OughtaBe",30,"bullet","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",15000,"","","bullet_RH_second","no","no"
"1200","2.14.2020","second","OughtaBe",30,"bullet","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","bullet_RF_second","no","no"
"1201","2.14.2020","second","OughtaBe",31,"butter","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","butter_LH_second","no","no"
"1202","2.14.2020","second","OughtaBe",31,"butter","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","butter_LF_second","no","no"
"1203","2.14.2020","second","OughtaBe",31,"butter","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",12000,"","","butter_RH_second","no","no"
"1204","2.14.2020","second","OughtaBe",31,"butter","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",15000,"","","butter_RF_second","no","no"
"1205","2.14.2020","second","OughtaBe",32,"penny","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","penny_LH_second","no","no"
"1206","2.14.2020","second","OughtaBe",32,"penny","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","penny_LF_second","no","no"
"1207","2.14.2020","second","OughtaBe",32,"penny","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","penny_RH_second","no","no"
"1208","2.14.2020","second","OughtaBe",32,"penny","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","penny_RF_second","no","no"
"1209","2.14.2020","second","OughtaBe",34,"ginger","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","ginger_LF_second","no","no"
"1210","2.14.2020","second","OughtaBe",34,"ginger","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",16000,"","","ginger_RF_second","no","no"
"1211","2.14.2020","second","OughtaBe",35,"katie","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",140000,"","","katie_RH_second","no","yes"
"1212","2.14.2020","second","OughtaBe",37,"peacock","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",53000,"","","peacock_RH_second","no","no"
"1213","2.14.2020","second","OughtaBe",37,"peacock","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",490000,"","","peacock_RF_second","yes","yes"
"1214","3.12.2020","third","OughtaBe",1,"rabbit","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",16000,"","","rabbit_LH_third","no","no"
"1215","3.12.2020","third","OughtaBe",1,"rabbit","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","rabbit_LF_third","no","no"
"1216","3.12.2020","third","OughtaBe",1,"rabbit","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","rabbit_RH_third","no","no"
"1217","3.12.2020","third","OughtaBe",2,"aloha","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","aloha_LF_third","no","no"
"1218","3.12.2020","third","OughtaBe",2,"aloha","RF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","aloha_RF_third","no","no"
"1219","3.12.2020","third","OughtaBe",3,"teach","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","teach_LH_third","no","no"
"1220","3.12.2020","third","OughtaBe",3,"teach","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","teach_LF_third","no","no"
"1221","3.12.2020","third","OughtaBe",3,"teach","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","teach_RH_third","no","no"
"1222","3.12.2020","third","OughtaBe",3,"teach","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","teach_RF_third","no","no"
"1223","3.12.2020","third","OughtaBe",4,"pg","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","pg_LH_third","no","no"
"1224","3.12.2020","third","OughtaBe",4,"pg","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",12000,"","","pg_LF_third","no","no"
"1225","3.12.2020","third","OughtaBe",4,"pg","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","pg_RH_third","no","no"
"1226","3.12.2020","third","OughtaBe",5,"kit","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",42000,"","","kit_LF_third","no","no"
"1227","3.12.2020","third","OughtaBe",5,"kit","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",31000,"","","kit_RH_third","no","no"
"1228","3.12.2020","third","OughtaBe",5,"kit","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",12000,"","","kit_RF_third","no","no"
"1229","3.12.2020","third","OughtaBe",7,"grape","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","grape_LH_third","no","no"
"1230","3.12.2020","third","OughtaBe",8,"jersey","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","jersey_LH_third","no","no"
"1231","3.12.2020","third","OughtaBe",8,"jersey","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","jersey_RF_third","no","no"
"1232","3.12.2020","third","OughtaBe",9,"ruger","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",92000,"","","ruger_LF_third","no","no"
"1233","3.12.2020","third","OughtaBe",9,"ruger","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","ruger_RH_third","no","no"
"1234","3.12.2020","third","OughtaBe",11,"izzie","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","izzie_LH_third","no","no"
"1235","3.12.2020","third","OughtaBe",11,"izzie","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","izzie_RH_third","no","no"
"1236","3.12.2020","third","OughtaBe",11,"izzie","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","izzie_RF_third","no","no"
"1237","3.12.2020","third","OughtaBe",12,"tess","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","tess_LH_third","no","no"
"1238","3.12.2020","third","OughtaBe",12,"tess","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","tess_LF_third","no","no"
"1239","3.12.2020","third","OughtaBe",12,"tess","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","tess_RH_third","no","no"
"1240","3.12.2020","third","OughtaBe",12,"tess","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","tess_RF_third","no","no"
"1241","3.12.2020","third","OughtaBe",13,"racer","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",24000,"","","racer_LF_third","no","no"
"1242","3.12.2020","third","OughtaBe",13,"racer","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","racer_RH_third","no","no"
"1243","3.12.2020","third","OughtaBe",14,"peonie","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","peonie_LH_third","no","no"
"1244","3.12.2020","third","OughtaBe",15,"butterfly","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","butterfly_LF_third","no","no"
"1245","3.12.2020","third","OughtaBe",15,"butterfly","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","butterfly_RH_third","no","no"
"1246","3.12.2020","third","OughtaBe",16,"kandykorn","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","kandykorn_LH_third","no","no"
"1247","3.12.2020","third","OughtaBe",16,"kandykorn","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","kandykorn_RH_third","no","no"
"1248","3.12.2020","third","OughtaBe",18,"lemon","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","lemon_LH_third","no","no"
"1249","3.12.2020","third","OughtaBe",18,"lemon","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","lemon_LF_third","no","no"
"1250","3.12.2020","third","OughtaBe",18,"lemon","RF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","lemon_RF_third","no","no"
"1251","3.12.2020","third","OughtaBe",19,"mschar","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",84000,"","","mschar_LF_third","no","no"
"1252","3.12.2020","third","OughtaBe",19,"mschar","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",1100000,"","","mschar_RH_third","yes","yes"
"1253","3.12.2020","third","OughtaBe",19,"mschar","RF","","","","","","","","",3,"","","","","","","","yesonedup","","","","NA","NA","NA","NA","NA",70000,"","","mschar_RF_third","no","no"
"1254","3.12.2020","third","OughtaBe",21,"spice","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","spice_LH_third","no","no"
"1255","3.12.2020","third","OughtaBe",22,"alf","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",49000,"","","alf_LF_third","no","no"
"1256","3.12.2020","third","OughtaBe",22,"alf","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",33000,"","","alf_RH_third","no","no"
"1257","3.12.2020","third","OughtaBe",23,"gold","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",23000,"","","gold_LH_third","no","no"
"1258","3.12.2020","third","OughtaBe",23,"gold","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","gold_LF_third","no","no"
"1259","3.12.2020","third","OughtaBe",23,"gold","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",24000,"","","gold_RF_third","no","no"
"1260","3.12.2020","third","OughtaBe",24,"jenny","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","jenny_LF_third","no","no"
"1261","3.12.2020","third","OughtaBe",24,"jenny","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","jenny_RH_third","no","no"
"1262","3.12.2020","third","OughtaBe",25,"tiktac","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","tiktac_LH_third","no","no"
"1263","3.12.2020","third","OughtaBe",26,"whinnie","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",43000,"","","whinnie_LH_third","no","no"
"1264","3.12.2020","third","OughtaBe",26,"whinnie","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","whinnie_LF_third","no","no"
"1265","3.12.2020","third","OughtaBe",26,"whinnie","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",10000,"","","whinnie_RH_third","no","no"
"1266","3.12.2020","third","OughtaBe",26,"whinnie","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","whinnie_RF_third","no","no"
"1267","3.12.2020","third","OughtaBe",27,"bullet","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","bullet_LH_third","no","no"
"1268","3.12.2020","third","OughtaBe",27,"bullet","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","bullet_LF_third","no","no"
"1269","3.12.2020","third","OughtaBe",27,"bullet","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","bullet_RH_third","no","no"
"1270","3.12.2020","third","OughtaBe",27,"bullet","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","bullet_RF_third","no","no"
"1271","3.12.2020","third","OughtaBe",28,"spot","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","spot_LH_third","no","no"
"1272","3.12.2020","third","OughtaBe",28,"spot","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","spot_LF_third","no","no"
"1273","3.12.2020","third","OughtaBe",28,"spot","RH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","spot_RH_third","no","no"
"1274","3.12.2020","third","OughtaBe",28,"spot","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","spot_RF_third","no","no"
"1275","3.12.2020","third","OughtaBe",29,"honey","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",15000,"","","honey_LH_third","no","no"
"1276","3.12.2020","third","OughtaBe",29,"honey","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",11000,"","","honey_LF_third","no","no"
"1277","3.12.2020","third","OughtaBe",29,"honey","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","honey_RH_third","no","no"
"1278","3.12.2020","third","OughtaBe",30,"butter","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","butter_LH_third","no","no"
"1279","3.12.2020","third","OughtaBe",30,"butter","LF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","butter_LF_third","no","no"
"1280","3.12.2020","third","OughtaBe",30,"butter","RF","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","butter_RF_third","no","no"
"1281","3.12.2020","third","OughtaBe",31,"pistol","LH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","pistol_LH_third","no","no"
"1282","3.12.2020","third","OughtaBe",32,"penny","LH","","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",150000,"","","penny_LH_third","no","yes"
"1283","3.12.2020","third","OughtaBe",32,"penny","RH","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","penny_RH_third","no","no"
"1284","3.12.2020","third","OughtaBe",32,"penny","RF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","penny_RF_third","no","no"
"1285","3.12.2020","third","OughtaBe",34,"ginger","LF","","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","ginger_LF_third","no","no"
