date,visit,farm,order,cow_id,quarter,path_1,path1_imi,path_2,path2_imi,path_3,path3_imi,path_4,path4_imi,quarter_code,isolate_1,path_1_maldi_final_id,fix_1,isolate_2,path_2_maldi_final_id,fix_2,isolate_3,path_3_maldi_final_id,fix_3,isolate_4,path_4_maldi_final_id,fix_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,imi_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc_1,cc_2,cc_3,Pathogen_group,scc,scc_div_100k,ls,contam,contam_comment
3.5.2020,third,lynd,23,life,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,5000,0.05,0,,
1.6.2020,first,vontrapp,1,vangie,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,None,5000,0.05,0,,
1.6.2020,first,vontrapp,1,vangie,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,None,5000,0.05,0,,
1.6.2020,first,vontrapp,2,gloria,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,5000,0.05,0,,
1.6.2020,first,vontrapp,12,tallula,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,5000,0.05,0,,
1.6.2020,first,vontrapp,25,ardetta,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,5000,0.05,0,,
2.12.2020,second,vontrapp,10,luna,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,5000,0.05,0,,
2.12.2020,second,vontrapp,18,freida,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,5000,0.05,0,,
2.12.2020,second,vontrapp,24,ardetta,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,5000,0.05,0,,
2.12.2020,second,vontrapp,30,panda,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,5000,0.05,0,,
2.12.2020,second,vontrapp,32,iris,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,5000,0.05,0,,
3.10.2020,third,vontrapp,2,gomora,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,5000,0.05,0,,
3.10.2020,third,vontrapp,4,vangie,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,5000,0.05,0,,
3.10.2020,third,vontrapp,20,alice,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,None,5000,0.05,0,,
3.10.2020,third,vontrapp,21,ursala,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,4,NA,NA,NA,None,5000,0.05,0,,
3.10.2020,third,vontrapp,23,patchouli,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,None,5000,0.05,0,,
3.10.2020,third,vontrapp,31,jasmine,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,5000,0.05,0,,
12.17.2019,first,bj,1,757,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,5000,0.05,0,,
12.17.2019,first,bj,14,749,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,5000,0.05,0,,
12.17.2019,first,bj,29,722,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,5000,0.05,0,,
12.17.2019,first,bj,29,722,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,5000,0.05,0,,
12.17.2019,first,bj,33,743,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,5000,0.05,0,,
12.17.2019,first,bj,33,743,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,5000,0.05,0,,
1.29.2020,second,bj,5,754,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,5000,0.05,0,,
1.29.2020,second,bj,5,754,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,5000,0.05,0,,
1.29.2020,second,bj,7,720,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,5000,0.05,0,,
1.29.2020,second,bj,13,693,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,4,c,4,NA,NA,NA,None,5000,0.05,0,,
1.29.2020,second,bj,27,761,RF,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,5000,0.05,0,,
2.26.2020,third,bj,5,cb5,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,5000,0.05,0,,
2.26.2020,third,bj,11,716,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,1,c,2,NA,NA,NA,None,5000,0.05,0,,
2.26.2020,third,bj,17,738,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,4,c,4,NA,NA,NA,None,5000,0.05,0,,
2.26.2020,third,bj,26,761,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,4,c,4,NA,NA,NA,None,5000,0.05,0,,
2.26.2020,third,bj,28,722,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,5000,0.05,0,,
2.26.2020,third,bj,31,cb3,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,3,c,2,NA,NA,NA,None,5000,0.05,0,,
1.2.2020,first,butterworks,13,rhubarb,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,5000,0.05,0,,
1.2.2020,first,butterworks,22,avocado,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,5000,0.05,0,,
2.4.2020,second,butterworks,4,mango,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,2,NA,NA,NA,None,5000,0.05,0,,
2.4.2020,second,butterworks,6,noel,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,1,c,1,NA,NA,NA,None,5000,0.05,0,,
2.4.2020,second,butterworks,11,rhubarb,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,2,NA,NA,NA,None,5000,0.05,0,,
2.4.2020,second,butterworks,11,rhubarb,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,2,NA,NA,NA,None,5000,0.05,0,,
3.3.2020,third,butterworks,15,mustard,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,n,3,c,2,NA,NA,NA,None,5000,0.05,0,,
3.3.2020,third,butterworks,26,melissa,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,n,3,c,2,NA,NA,NA,None,5000,0.05,0,,
12.11.2019,first,choiniere,14,3,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,5000,0.05,0,,
12.11.2019,first,choiniere,34,30,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,5000,0.05,0,,
2.17.2020,third,choiniere,5,17,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,4,NA,NA,NA,NA,NA,None,5000,0.05,0,,
2.17.2020,third,choiniere,10,1016.96,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,None,5000,0.05,0,,
2.17.2020,third,choiniere,16,4,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,None,5000,0.05,0,,
3.16.2020,fourth,choiniere,8,34,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,5000,0.05,0,,
3.16.2020,fourth,choiniere,15,41,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,5000,0.05,0,,
3.16.2020,fourth,choiniere,16,17,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,5000,0.05,0,,
3.16.2020,fourth,choiniere,19,52,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,5000,0.05,0,,
3.16.2020,fourth,choiniere,34,4,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,5000,0.05,0,,
1.3.2020,first,oughtabe,7,rabbit,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,5000,0.05,0,,
1.3.2020,first,oughtabe,20,jenny,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,5000,0.05,0,,
1.3.2020,first,oughtabe,22,mschar,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,5000,0.05,0,,
1.3.2020,first,oughtabe,35,katie,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,5000,0.05,0,,
2.14.2020,second,oughtabe,19,lemon,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,3,NA,NA,NA,None,5000,0.05,0,,
3.12.2020,third,oughtabe,13,racer,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,5000,0.05,0,,
3.12.2020,third,oughtabe,26,whinnie,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,5000,0.05,0,,
1.29.2020,second,bj,30,cb3,RF,corynebac,yes2,,,,,,,2,bj050,corynebacterium casei,,,,,,,,,NA,NA,,,,,,,yes,j,3,c,2,NA,NA,NA,Corynebacterium species,6000,0.06,0,,
12.11.2019,first,choiniere,17,62,LH,corynebac,yes2,,,,,,,2,cf033,,,,,,,,,,NA,NA,,,,,no,,yes,j,NA,c,NA,NA,NA,NA,Corynebacterium species,6000,0.06,0,,
3.16.2020,fourth,choiniere,13,54,RH,corynebac,yes1,,,,,,,1,cf207,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,Corynebacterium species,6000,0.06,0,,
3.16.2020,fourth,choiniere,32,69,LF,corynebac,yes2,,,,,,,2,cf237,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,Corynebacterium species,6000,0.06,0,,
2.14.2020,second,oughtabe,4,teach,LF,corynebac,yes2,,,,,,,2,ob060,,,,,,,,,,NA,NA,,,,,no,,yes,t,3,c,2,NA,NA,NA,Corynebacterium species,6000,0.06,0,,
12.19.2019,first,lynd,11,jitterbug,LH,cns,yes2,,,,,,,2,lf013,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,CNS,6000,0.06,0,,
12.13.2019,first,swallowdale,5,sparky,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
12.13.2019,first,swallowdale,12,denver,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
12.13.2019,first,swallowdale,14,quantum,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
12.13.2019,first,swallowdale,16,jazz,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
12.13.2019,first,swallowdale,16,jazz,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
12.13.2019,first,swallowdale,18,halo,LF,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
12.13.2019,first,swallowdale,23,rock7,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.22.2020,second,swallowdale,4,sparky,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.22.2020,second,swallowdale,10,flossy,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.22.2020,second,swallowdale,11,amber,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.22.2020,second,swallowdale,12,gretchen,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.22.2020,second,swallowdale,15,quantum,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.22.2020,second,swallowdale,18,marta,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.22.2020,second,swallowdale,20,pasta,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.22.2020,second,swallowdale,24,halo,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.22.2020,second,swallowdale,30,sonic,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.28.2020,third,swallowdale,5,paige,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.28.2020,third,swallowdale,8,casbah,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.28.2020,third,swallowdale,16,jazz,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.28.2020,third,swallowdale,23,flossy,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.28.2020,third,swallowdale,24,pamela,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.28.2020,third,swallowdale,28,rock7,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
2.28.2020,third,swallowdale,32,sonic,RF,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
12.12.2019,first,stonypond,10,teatree,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.10.2020,second,stonypond,10,teatree,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.14.2020,first,glennview,4,201,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
1.14.2020,first,glennview,13,80,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
1.14.2020,first,glennview,29,207,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
1.14.2020,first,glennview,29,207,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
1.14.2020,first,glennview,32,194,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
2.19.2020,second,glennview,1,174,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,1,c,1,NA,NA,NA,None,6000,0.06,0,,
2.19.2020,second,glennview,16,203,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,3,NA,NA,NA,None,6000,0.06,0,,
2.19.2020,second,glennview,20,160,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,1,c,2,NA,NA,NA,None,6000,0.06,0,,
2.19.2020,second,glennview,21,206,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,1,c,1,NA,NA,NA,None,6000,0.06,0,,
2.19.2020,second,glennview,29,204,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.19.2020,third,glennview,16,190,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,None,6000,0.06,0,,
3.19.2020,third,glennview,16,190,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,None,6000,0.06,0,,
3.19.2020,third,glennview,18,80,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,6000,0.06,0,,
3.19.2020,third,glennview,29,206,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.19.2020,third,glennview,30,188,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.19.2020,third,glennview,35,175,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,6000,0.06,0,,
1.17.2020,first,paddlebridge,4,germ1140,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,6000,0.06,0,,
1.17.2020,first,paddlebridge,5,padfoot21,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,1,NA,NA,NA,None,6000,0.06,0,,
1.17.2020,first,paddlebridge,14,minerva34,LH,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
1.17.2020,first,paddlebridge,15,octavia42,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
1.17.2020,first,paddlebridge,18,chapstick1,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
1.17.2020,first,paddlebridge,24,shiela375,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
1.17.2020,first,paddlebridge,24,shiela375,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
2.21.2020,second,paddlebridge,2,glorybe29,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,6000,0.06,0,,
2.21.2020,second,paddlebridge,13,minerva34,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,6000,0.06,0,,
2.21.2020,second,paddlebridge,13,minerva34,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,6000,0.06,0,,
2.21.2020,second,paddlebridge,21,lalune33,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,3,c,2,NA,NA,NA,None,6000,0.06,0,,
2.21.2020,second,paddlebridge,21,lalune33,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,3,c,2,NA,NA,NA,None,6000,0.06,0,,
2.21.2020,second,paddlebridge,33,saige313,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.20.2020,third,paddlebridge,4,loha32,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
3.20.2020,third,paddlebridge,5,glorybe29,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,None,6000,0.06,0,,
3.20.2020,third,paddlebridge,8,annabelle27,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.20.2020,third,paddlebridge,18,gif9,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.20.2020,third,paddlebridge,30,chapstick1,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
12.19.2019,first,lynd,7,mustache,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
12.19.2019,first,lynd,11,jitterbug,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.30.2020,second,lynd,6,life,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.30.2020,second,lynd,6,life,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.30.2020,second,lynd,13,chartreuse,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.30.2020,second,lynd,26,lioness,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.30.2020,second,lynd,36,fresno,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.30.2020,second,lynd,36,fresno,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
3.5.2020,third,lynd,9,klondike,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
3.5.2020,third,lynd,11,zoe,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
3.5.2020,third,lynd,12,zsazsa,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,6000,0.06,0,,
1.6.2020,first,vontrapp,12,tallula,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,6000,0.06,0,,
1.6.2020,first,vontrapp,12,tallula,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,6000,0.06,0,,
1.6.2020,first,vontrapp,17,freida,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,6000,0.06,0,,
1.6.2020,first,vontrapp,22,irene,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
1.6.2020,first,vontrapp,29,iris,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
1.6.2020,first,vontrapp,30,bonnie,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,6000,0.06,0,,
2.12.2020,second,vontrapp,10,luna,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
2.12.2020,second,vontrapp,24,ardetta,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,6000,0.06,0,,
2.12.2020,second,vontrapp,27,patchouli,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,6000,0.06,0,,
2.12.2020,second,vontrapp,31,imogene,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
2.12.2020,second,vontrapp,32,iris,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.10.2020,third,vontrapp,2,gomora,LH,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.10.2020,third,vontrapp,2,gomora,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.10.2020,third,vontrapp,4,vangie,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,6000,0.06,0,,
3.10.2020,third,vontrapp,18,freida,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,None,6000,0.06,0,,
12.17.2019,first,bj,5,cb5,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,4,c,4,NA,NA,NA,None,6000,0.06,0,,
12.17.2019,first,bj,8,739,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,6000,0.06,0,,
12.17.2019,first,bj,12,693,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,4,c,4,NA,NA,NA,None,6000,0.06,0,,
12.17.2019,first,bj,14,749,LF,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,6000,0.06,0,,
12.17.2019,first,bj,22,708,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,4,c,4,NA,NA,NA,None,6000,0.06,0,,
12.17.2019,first,bj,23,744,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,6000,0.06,0,,
12.17.2019,first,bj,24,675,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,6000,0.06,0,,
