  ID  ,Test Date,MILK,PCTF,PCTP,305ME,SCC,?,PEN,MUN
1,2/18/2018,95,3.5,2.8,19580,57,0,0,0
1,3/20/2018,91,3.9,2.6,19210,27,0,0,0
1,4/22/2018,93,3.5,2.5,20550,69,0,0,0
1,5/20/2018,86,4.1,2.8,20830,47,0,0,0
1,6/21/2018,74,3,2.6,20430,46,0,0,0
1,7/29/2018,79,3.4,2.8,22340,68,0,0,16
1,8/22/2018,57,3.4,2.7,21090,1593,0,0,20
1,9/14/2018,68,3.2,2.7,22520,33,0,0,9
1,10/15/2018,65,3.7,2.8,23050,28,0,0,0
1,11/16/2018,62,3.6,2.8,23400,58,0,0,0
1,12/20/2018,60,3.4,2.9,23510,194,0,0,0
1,1/21/2019,54,3.6,3,23510,60,0,0,0
1,2/25/2019,0,0,0,23510,0,0,0,0
4,2/25/2019,70,4.1,3.1,17690,33,0,0,0
4,3/22/2019,85,3.3,2.2,19210,16,0,0,0
4,4/28/2019,70,2.8,2.2,17830,11,0,0,0
5,2/25/2019,54,4.5,4.7,0,114,0,0,0
5,3/22/2019,83,2.7,2.6,17610,15,0,0,0
5,4/28/2019,65,2.9,2.4,15390,15,0,0,0
6,4/28/2019,82,3.6,2.9,18980,24,0,0,0
8,4/22/2018,62,3.7,3.2,14450,62,0,0,0
8,5/20/2018,78,4,2.8,15890,6,0,0,0
8,6/21/2018,52,3.7,2.8,13410,11,0,0,0
8,7/29/2018,53,3.4,2.8,13980,27,0,0,12
8,8/22/2018,57,3.7,3,14910,51,0,0,20
8,9/14/2018,51,3.7,2.9,14640,15,0,0,9
8,10/15/2018,48,4,3,14960,16,0,0,0
8,11/16/2018,48,3.7,3,15620,20,0,0,0
8,12/20/2018,47,3.6,3.2,16090,52,0,0,0
8,1/21/2019,35,3.9,3.4,15980,114,0,0,0
8,2/25/2019,21,4.6,3.8,16020,324,0,0,0
8,3/22/2019,0,0,0,16020,0,0,0,0
10,7/29/2018,71,3.1,3.7,0,4224,0,0,6
10,8/22/2018,74,3.7,2.4,15760,513,0,0,15
10,9/14/2018,80,2.6,2.4,16670,1469,0,0,6
10,10/15/2018,80,3.1,2.5,17800,460,0,0,0
10,11/16/2018,60,3.4,2.6,16620,856,0,0,0
10,12/20/2018,83,3.1,2.7,20480,1225,0,0,0
10,1/21/2019,76,3,2.6,20840,370,0,0,0
10,2/25/2019,70,3.3,2.8,21260,362,0,0,0
10,3/22/2019,64,3.4,2.8,21280,478,0,0,0
10,4/28/2019,0,0,0,21280,0,0,0,0
11,1/21/2019,60,3.1,2.4,14170,13,0,0,0
11,2/25/2019,72,3.4,2.6,15600,13,0,0,0
11,3/22/2019,67,3,2.6,15470,20,0,0,0
11,4/28/2019,59,2.8,2.6,15230,24,0,0,0
12,2/25/2019,36,6,3.7,12110,52,0,0,0
12,3/22/2019,52,4.6,3.2,12750,36,0,0,0
12,4/28/2019,55,4.7,3.2,12740,12,0,0,0
13,4/28/2019,63,3.5,2.8,16570,652,0,0,0
16,4/28/2019,68,3.2,2.5,16550,115,0,0,0
19,2/25/2019,70,3.8,2.7,16080,21,0,0,0
19,3/22/2019,77,3.8,2.4,16640,21,0,0,0
19,4/28/2019,59,4.1,2.4,15020,19,0,0,0
21,3/20/2018,79,4.6,2.8,16830,3507,0,0,0
21,4/22/2018,72,4.4,2.5,16100,3750,0,0,0
21,5/20/2018,47,4,2.7,13650,2407,0,0,0
21,6/21/2018,68,4.1,2.7,16410,1217,0,0,0
21,7/29/2018,56,3.5,2.8,15380,362,0,0,11
21,8/22/2018,63,4,2.8,17090,273,0,0,14
21,9/14/2018,51,3.2,2.8,16550,459,0,0,8
21,10/15/2018,53,4.2,2.8,17390,275,0,0,0
21,11/16/2018,51,3.4,2.9,17820,353,0,0,0
21,12/20/2018,58,4.1,3,18280,405,0,0,0
21,1/21/2019,47,3.8,3,18340,291,0,0,0
21,2/25/2019,47,4.3,3.1,18340,531,0,0,0
21,3/22/2019,48,3.9,3,18340,444,0,0,0
21,4/28/2019,40,4,3.1,18340,442,0,0,0
22,5/5/2017,77,0,0,0,0,0,0,0
22,6/4/2017,73,0,0,0,0,0,0,0
22,7/4/2017,68,0,0,0,0,0,0,0
22,8/17/2017,61,4.2,2.9,16240,52,0,0,13
22,9/22/2017,43,4.5,2.9,15340,73,0,0,10
22,10/26/2017,37,5.1,3.2,15270,199,0,0,0
22,11/29/2017,40,4.6,3.1,15980,66,0,0,0
22,12/28/2017,33,3.8,3.3,15970,66,0,0,0
22,1/24/2018,47,4.7,3.5,16470,86,0,0,0
22,2/18/2018,36,3.4,3.5,16510,31,0,0,0
22,3/20/2018,45,5.2,3.5,16510,43,0,0,0
22,4/22/2018,37,4.7,3.6,16510,81,0,0,0
22,5/20/2018,18,3.3,3.7,16510,568,0,0,0
22,6/21/2018,0,0,0,16510,0,0,0,0
23,6/21/2018,81,4.3,3.1,16600,1018,0,0,0
23,7/29/2018,86,3.1,2.7,17570,152,0,0,12
23,8/22/2018,83,3.4,2.5,18360,158,0,0,18
23,9/14/2018,72,3.2,2.5,17980,133,0,0,8
23,10/15/2018,70,3.3,2.8,18730,66,0,0,0
23,11/16/2018,73,3.1,2.8,20300,133,0,0,0
23,12/20/2018,76,3.4,2.8,21600,97,0,0,0
23,1/21/2019,69,3.2,2.9,22100,69,0,0,0
23,2/25/2019,56,3.7,3.5,21910,75,0,0,0
23,3/22/2019,39,4,3.5,21680,102,0,0,0
23,4/28/2019,0,0,0,21680,0,0,0,0
25,4/28/2019,97,4,3,19380,24,0,0,0
27,7/29/2018,49,3.1,2.6,15170,59,0,0,16
27,8/22/2018,55,3.7,2.7,16430,148,0,0,22
27,9/14/2018,53,3.6,2.7,16770,83,0,0,12
27,10/15/2018,51,3.5,2.8,17120,78,0,0,0
27,11/16/2018,48,3.9,3,17000,43,0,0,0
27,12/20/2018,47,3.9,3,17280,85,0,0,0
27,1/21/2019,53,3.9,3,18320,95,0,0,0
27,2/25/2019,54,4.3,3.2,18720,227,0,0,0
27,3/22/2019,46,4.2,3,18480,35,0,0,0
27,4/28/2019,50,4.4,3.2,18750,53,0,0,0
29,7/29/2018,53,2.9,2.7,16110,52,0,0,14
29,8/22/2018,55,3.3,2.7,16770,126,0,0,20
29,9/14/2018,53,2.9,2.6,17090,31,0,0,10
29,10/15/2018,48,3,2.7,16700,69,0,0,0
29,11/16/2018,46,3,2.6,16800,46,0,0,0
29,12/20/2018,58,3.1,2.7,19070,45,0,0,0
29,1/21/2019,56,3.2,2.9,19250,54,0,0,0
29,2/25/2019,52,3.3,3,19340,89,0,0,0
29,3/22/2019,52,3.4,2.9,19540,25,0,0,0
29,4/28/2019,48,3.4,2.9,19710,36,0,0,0
30,11/16/2018,51,5.1,4.6,0,5523,0,0,0
30,12/20/2018,97,2.7,2.6,19660,592,0,0,0
30,1/21/2019,88,3.1,2.5,19440,2047,0,0,0
30,2/25/2019,90,3.2,2.8,21280,3812,0,0,0
30,3/22/2019,81,3.3,2.2,20970,594,0,0,0
30,4/28/2019,78,3.1,2.7,21640,679,0,0,0
31,6/21/2018,91,4.4,3.1,17890,113,0,0,0
31,7/29/2018,90,3.1,2.6,18530,30,0,0,13
31,8/22/2018,81,4.3,2.8,18580,59,0,0,16
31,9/14/2018,76,4.2,2.7,19000,189,0,0,9
31,10/15/2018,59,4,2.8,18060,25,0,0,0
31,11/16/2018,64,4.4,3,19390,73,0,0,0
31,12/20/2018,65,4.6,3,20280,53,0,0,0
31,1/21/2019,61,4,3.1,20670,55,0,0,0
31,2/25/2019,59,5.2,3.4,21040,195,0,0,0
31,3/22/2019,48,5.1,3.5,20900,43,0,0,0
31,4/28/2019,29,4.7,4,20920,150,0,0,0
33,11/16/2018,53,5,2.4,13470,465,0,0,0
33,12/20/2018,53,3.7,2.5,12810,262,0,0,0
33,1/21/2019,70,3.8,2.7,15670,304,0,0,0
33,2/25/2019,74,3.9,3,16960,962,0,0,0
33,3/22/2019,66,3.9,2.7,16600,1113,0,0,0
33,4/28/2019,57,4.1,3.1,16390,2547,0,0,0
34,1/21/2019,87,3.3,2.4,18470,19,0,0,0
34,2/25/2019,92,4.3,2.4,19610,34,0,0,0
34,3/22/2019,79,3.6,2.4,18750,16,0,0,0
34,4/28/2019,76,3.5,2.5,19520,145,0,0,0
35,2/18/2018,84,3.4,2.9,18050,94,0,0,0
35,3/20/2018,75,3.8,2.7,16480,89,0,0,0
35,4/22/2018,66,4,2.9,16330,179,0,0,0
35,5/20/2018,67,3.8,3.3,16920,76,0,0,0
35,6/21/2018,61,4,3.1,16900,289,0,0,0
35,7/29/2018,56,3.7,3.2,17340,145,0,0,14
35,8/22/2018,55,4.2,3.3,17840,755,0,0,19
35,9/14/2018,57,4.2,3.2,18480,143,0,0,10
35,10/15/2018,50,4.6,3.6,18710,105,0,0,0
35,11/16/2018,49,4.8,3.5,19010,107,0,0,0
35,12/20/2018,53,4.9,3.5,19090,508,0,0,0
35,1/21/2019,51,4.8,3.6,19090,312,0,0,0
35,2/25/2019,45,4.8,3.8,19090,1122,0,0,0
35,3/22/2019,52,5,3.7,19090,355,0,0,0
35,4/28/2019,46,4.8,3.8,19090,105,0,0,0
36,9/14/2018,76,3.3,3,16080,92,0,0,9
36,10/15/2018,78,2.9,2.4,16390,30,0,0,0
36,11/16/2018,84,3.1,2.3,18490,39,0,0,0
36,12/20/2018,79,3.6,2.6,19400,60,0,0,0
36,1/21/2019,85,3.3,2.5,21380,44,0,0,0
36,2/25/2019,79,3.5,2.4,22090,43,0,0,0
36,3/22/2019,88,3.4,2.6,23610,38,0,0,0
36,4/28/2019,68,3.2,2.5,23040,24,0,0,0
38,2/25/2019,81,4.6,3,17650,1557,0,0,0
38,3/22/2019,90,3.9,2.6,18630,1025,0,0,0
38,4/28/2019,85,3.4,2.6,19060,92,0,0,0
39,4/28/2019,63,4.6,3,15070,1055,0,0,0
41,3/22/2019,104,3,2.7,20030,12,0,0,0
41,4/28/2019,84,3.1,2.2,18200,12,0,0,0
46,2/25/2019,63,4.2,3,14510,4008,0,0,0
46,3/22/2019,67,4.2,2.8,14700,229,0,0,0
46,4/28/2019,55,3.7,2.9,13810,646,0,0,0
47,2/25/2019,54,4.6,3.8,14320,6832,0,0,0
47,3/22/2019,69,3.9,2.9,15490,692,0,0,0
47,4/28/2019,67,3.8,2.8,15250,2120,0,0,0
48,5/20/2018,53,4.2,3.2,13730,31,0,0,0
48,6/21/2018,72,4.3,2.4,14890,46,0,0,0
48,7/29/2018,68,3.7,2.6,15100,22,0,0,12
48,8/22/2018,61,4.1,2.9,15000,30,0,0,19
48,9/14/2018,57,3.7,2.7,15060,31,0,0,10
48,10/15/2018,50,3.5,2.7,14940,36,0,0,0
48,11/16/2018,44,2.4,2.9,15000,55,0,0,0
48,12/20/2018,56,3.4,3,16660,87,0,0,0
48,1/21/2019,51,4,2.9,16920,115,0,0,0
48,2/25/2019,54,4.1,3,17260,184,0,0,0
48,3/22/2019,46,3.6,3,17320,129,0,0,0
48,4/28/2019,42,4.1,2.9,17320,137,0,0,0
49,7/29/2018,60,3.5,2.9,18570,54,0,0,11
49,8/22/2018,55,3.9,2.8,17540,42,0,0,19
49,9/14/2018,55,2.9,2.6,17910,24,0,0,11
49,10/15/2018,51,3.2,2.7,18040,23,0,0,0
49,11/16/2018,46,3.7,2.9,17630,18,0,0,0
49,12/20/2018,56,3.6,3,19820,16,0,0,0
49,1/21/2019,53,3.6,3.1,19810,26,0,0,0
49,2/25/2019,56,4,3.3,20570,42,0,0,0
49,3/22/2019,54,3.6,3.1,20670,22,0,0,0
49,4/28/2019,44,3.7,3.3,20530,35,0,0,0
50,11/16/2018,66,4.4,2.9,18180,11,0,0,0
50,12/20/2018,56,3.6,2.6,16190,16,0,0,0
50,1/21/2019,53,3.4,2.5,16040,17,0,0,0
50,2/25/2019,52,3.5,2.8,16430,25,0,0,0
50,3/22/2019,60,3.8,2.9,17890,36,0,0,0
50,4/28/2019,53,3.7,3,17370,23,0,0,0
51,3/22/2019,39,5.5,3.5,0,576,0,0,0
51,4/28/2019,63,3.3,2.9,14090,293,0,0,0
55,6/21/2018,48,4,2.9,16020,89,0,0,0
55,7/29/2018,49,3.7,2.4,15750,81,0,0,12
55,8/22/2018,48,2.5,2.7,16060,148,0,0,17
55,9/14/2018,36,2.9,2.6,14040,23,0,0,11
55,10/15/2018,46,3.1,2.7,16200,19,0,0,0
55,11/16/2018,42,2.6,2.7,15880,6,0,0,0
55,12/20/2018,49,3.1,2.7,17250,24,0,0,0
55,1/21/2019,44,2.6,2.7,16890,11,0,0,0
55,2/25/2019,0,0,0,16890,0,0,0,0
57,2/25/2019,72,4.1,3,16130,125,0,0,0
57,3/22/2019,73,4.3,2.8,16160,46,0,0,0
57,4/28/2019,67,3.7,2.8,16050,229,0,0,0
58,2/25/2019,67,4.1,3.1,17790,118,0,0,0
58,3/22/2019,67,2.6,2.5,17600,23,0,0,0
58,4/28/2019,55,2.9,2.5,15660,29,0,0,0
59,7/29/2018,45,2.9,2.2,15410,41,0,0,13
59,8/22/2018,48,3.2,2.4,15650,53,0,0,19
59,9/14/2018,53,2.7,2.4,16900,19,0,0,10
59,10/15/2018,53,2.8,2.4,17860,20,0,0,0
59,11/16/2018,57,3.2,2.5,19180,20,0,0,0
59,12/20/2018,56,3.3,2.6,19570,45,0,0,0
59,1/21/2019,54,3.2,2.6,19740,21,0,0,0
59,2/25/2019,63,3.2,2.8,21150,23,0,0,0
59,3/22/2019,60,3.5,2.8,21200,23,0,0,0
59,4/28/2019,55,3.3,2.7,21300,18,0,0,0
61,6/21/2018,35,4.9,3.9,0,432,0,0,0
61,7/29/2018,41,3.5,2.8,13740,549,0,0,10
61,8/22/2018,50,3.4,3,15590,186,0,0,19
61,9/14/2018,46,3,2.9,15270,33,0,0,9
61,10/15/2018,48,3.7,3,16110,32,0,0,0
61,11/16/2018,53,3.6,3,17530,31,0,0,0
61,12/20/2018,74,3.7,3,21360,441,0,0,0
61,1/21/2019,51,3.7,3,19000,49,0,0,0
61,2/25/2019,52,3.8,3.4,19410,67,0,0,0
61,3/22/2019,46,4.2,3.2,19300,32,0,0,0
61,4/28/2019,0,0,0,19300,0,0,0,0
63,11/16/2018,62,3.5,2.6,18080,14,0,0,0
63,12/20/2018,72,3.4,2.6,19920,32,0,0,0
63,1/21/2019,44,3.5,2.3,15390,21,0,0,0
63,2/25/2019,59,3.7,2.9,18400,26,0,0,0
63,3/22/2019,71,3.7,2.8,20600,16,0,0,0
63,4/28/2019,55,3.9,2.9,19120,36,0,0,0
64,7/29/2018,55,2.9,2.5,16790,37,0,0,14
64,8/22/2018,48,2.8,2.6,15800,49,0,0,21
64,9/14/2018,53,2.9,2.5,17260,36,0,0,12
64,10/15/2018,53,3,2.6,17890,29,0,0,0
64,11/16/2018,55,3.3,2.7,18880,23,0,0,0
64,12/20/2018,60,3.4,2.7,20100,51,0,0,0
64,1/21/2019,56,3.3,2.7,20010,33,0,0,0
64,2/25/2019,59,3.6,3,20720,34,0,0,0
64,3/22/2019,0,0,0,20720,0,0,0,0
66,7/29/2018,49,5.1,2.8,16500,88,0,0,11
66,8/22/2018,50,4,2.8,16420,112,0,0,19
66,9/14/2018,53,3.8,2.8,17380,84,0,0,10
66,10/15/2018,50,4.4,3,17790,52,0,0,0
66,11/16/2018,42,4.6,3.1,16590,92,0,0,0
66,12/20/2018,53,4.7,3.2,18940,69,0,0,0
66,1/21/2019,49,4.6,3.3,18750,65,0,0,0
66,2/25/2019,45,4.6,3.6,18590,70,0,0,0
66,3/22/2019,54,5,3.4,19540,56,0,0,0
66,4/28/2019,46,5,3.5,19540,73,0,0,0
68,2/25/2019,70,3.5,2.8,18070,51,0,0,0
68,3/22/2019,71,3.3,2.5,18270,15,0,0,0
68,4/28/2019,44,3.4,2.7,14410,14,0,0,0
69,7/29/2018,62,3,2.8,19100,28,0,0,14
69,8/22/2018,57,3.1,2.9,18500,58,0,0,18
69,9/14/2018,53,2.8,2.9,18250,17,0,0,13
69,10/15/2018,53,3,3,19230,22,0,0,0
69,11/16/2018,58,3.3,3,20820,16,0,0,0
69,12/20/2018,61,3.4,3,21990,41,0,0,0
69,1/21/2019,61,3.2,3,22450,15,0,0,0
69,2/25/2019,56,3.6,3.4,22300,25,0,0,0
69,3/22/2019,54,3.7,3.4,22410,13,0,0,0
69,4/28/2019,0,0,0,22410,0,0,0,0
70,3/20/2018,100,4.1,2.5,19870,46,0,0,0
70,4/22/2018,81,3.1,2.5,18180,52,0,0,0
70,5/20/2018,82,3.3,2.9,19220,72,0,0,0
70,6/21/2018,74,3.5,2.8,19290,236,0,0,0
70,7/29/2018,75,3.2,2.8,20540,142,0,0,15
70,8/22/2018,57,3.6,3,19580,360,0,0,18
70,9/14/2018,65,2.9,3,20820,108,0,0,11
70,10/15/2018,51,3.3,3.2,20520,339,0,0,0
70,11/16/2018,55,3.6,3.3,21270,1519,0,0,0
70,12/20/2018,58,3.3,3.2,21550,693,0,0,0
70,1/21/2019,54,3.6,3.3,21600,345,0,0,0
70,2/25/2019,0,0,0,21600,0,0,0,0
74,8/22/2018,81,3.9,3,16740,33,0,0,14
74,9/14/2018,74,2.7,2.6,15940,12,0,0,8
74,10/15/2018,72,2.9,2.8,16220,15,0,0,0
74,11/16/2018,66,3.2,3.1,16740,22,0,0,0
74,12/20/2018,70,3.8,2.9,18320,41,0,0,0
74,1/21/2019,67,3.1,3,18880,18,0,0,0
74,2/25/2019,79,3.9,2.9,21000,17,0,0,0
74,3/22/2019,71,3.7,2.9,20960,37,0,0,0
74,4/28/2019,67,3.6,3.1,21350,39,0,0,0
75,3/20/2018,82,3.4,3,17020,407,0,0,0
75,4/22/2018,85,2.7,2.5,17230,95,0,0,0
75,5/20/2018,86,3.1,2.7,18390,234,0,0,0
75,6/21/2018,72,3.4,2.7,18060,81,0,0,0
75,7/29/2018,55,2.6,2.6,17280,195,0,0,12
75,8/22/2018,59,3.3,2.6,18280,139,0,0,16
75,9/14/2018,57,3,2.6,18650,77,0,0,8
75,10/15/2018,63,3.3,2.6,19940,425,0,0,0
75,11/16/2018,53,3.4,2.7,19970,342,0,0,0
75,12/20/2018,53,3.4,2.9,20230,167,0,0,0
75,1/21/2019,47,3.4,2.9,20300,255,0,0,0
75,2/25/2019,45,3.6,3.1,20300,287,0,0,0
75,3/22/2019,31,3.4,3,20300,660,0,0,0
75,4/28/2019,0,0,0,20300,0,0,0,0
83,7/29/2018,56,3.1,2.7,17780,174,0,0,12
83,8/22/2018,42,3.6,2.8,14960,1660,0,0,19
83,9/14/2018,40,0,0,14860,0,1,0,0
83,10/15/2018,48,3,2.6,16810,49,0,0,0
83,11/16/2018,51,3.4,2.7,17830,52,0,0,0
83,12/20/2018,54,3.6,2.8,18920,67,0,0,0
83,1/21/2019,60,3.5,2.8,20110,42,0,0,0
83,2/25/2019,59,3.7,3,20430,53,0,0,0
83,3/22/2019,56,3.8,3,20550,44,0,0,0
83,4/28/2019,51,3.8,2.9,20640,52,0,0,0
85,6/21/2018,37,4,4,0,107,0,0,0
85,7/29/2018,58,3.1,2.7,18350,45,0,0,13
85,8/22/2018,57,3.5,2.9,18750,44,0,0,19
85,9/14/2018,46,3.8,2.7,17010,72,0,0,12
85,10/15/2018,48,3.8,2.8,17850,94,0,0,0
85,11/16/2018,51,4,3,18820,15,0,0,0
85,12/20/2018,54,3.9,3,19840,24,0,0,0
85,1/21/2019,49,3.8,3,19580,20,0,0,0
85,2/25/2019,50,4.2,3.2,19990,22,0,0,0
85,3/22/2019,44,4.6,3,19870,22,0,0,0
85,4/28/2019,44,4.3,3.2,20070,28,0,0,0
90,3/22/2019,66,2.8,2.4,18000,19,0,0,0
90,4/28/2019,67,2.5,2.5,18100,96,0,0,0
95,1/21/2019,61,3.8,2.7,17720,25,0,0,0
95,2/25/2019,67,3.8,2.7,18360,31,0,0,0
95,3/22/2019,66,3.9,2.7,18880,53,0,0,0
95,4/28/2019,53,3.8,2.8,17360,25,0,0,0
100,10/15/2018,38,4.1,4.2,0,161,0,0,0
100,11/16/2018,49,3.9,2.9,15980,18,0,0,0
100,12/20/2018,44,3.7,3.1,14720,32,0,0,0
100,1/21/2019,51,4.1,3.2,16400,23,0,0,0
100,2/25/2019,50,4.5,3.3,16570,27,0,0,0
100,3/22/2019,48,4.3,3.1,16660,28,0,0,0
100,4/28/2019,42,4.1,3.2,16120,24,0,0,0
103,4/28/2019,61,3.9,2.8,17440,101,0,0,0
104,1/21/2019,87,3.4,2.6,18430,84,0,0,0
104,2/25/2019,92,4,2.5,19560,174,0,0,0
104,3/22/2019,92,3,2.4,20390,24,0,0,0
104,4/28/2019,70,2.8,2.7,19050,13,0,0,0
108,1/21/2019,79,3.4,2.8,17360,137,0,0,0
108,2/25/2019,92,3.4,2.7,18980,450,0,0,0
108,3/22/2019,79,3.5,2.6,18330,541,0,0,0
108,4/28/2019,63,3,2.7,17360,270,0,0,0
109,4/28/2019,44,4.3,2.9,13100,13,0,0,0
111,8/22/2018,65,4.3,3.4,14710,2313,0,0,10
111,9/14/2018,68,2.7,2.6,14850,1243,0,0,8
111,10/15/2018,82,3,2.6,16710,50,0,0,0
111,11/16/2018,69,3.2,2.7,16870,39,0,0,0
111,12/20/2018,74,3.1,2.8,18550,33,0,0,0
111,1/21/2019,65,3.1,2.7,18510,49,0,0,0
111,2/25/2019,63,3.4,3,19160,233,0,0,0
111,3/22/2019,56,3.4,2.9,19070,70,0,0,0
111,4/28/2019,34,3.9,3.2,18140,175,0,0,0
113,4/22/2018,76,3.7,3.1,16370,18,0,0,0
113,5/20/2018,78,3.9,2.7,16310,38,0,0,0
113,6/21/2018,81,3.6,2.5,17240,20,0,0,0
113,7/29/2018,58,3,2.8,16100,101,0,0,11
113,8/22/2018,68,4.1,2.8,17630,60,0,0,21
113,9/14/2018,59,3.6,2.7,17300,38,0,0,8
113,10/15/2018,67,3.1,2.7,18990,33,0,0,0
113,11/16/2018,60,3.4,2.7,19340,69,0,0,0
113,12/20/2018,58,3.4,2.9,19840,99,0,0,0
113,1/21/2019,53,3.3,2.9,19930,65,0,0,0
113,2/25/2019,45,3.8,3.1,20000,72,0,0,0
113,3/22/2019,39,3.5,3.1,20000,53,0,0,0
113,4/28/2019,23,4,3.4,20000,69,0,0,0
116,4/28/2019,61,3.4,2.6,17040,18,0,0,0
128,12/20/2018,67,4.2,4,0,159,0,0,0
128,1/21/2019,76,3.4,2.5,16760,6,0,0,0
128,2/25/2019,81,3.4,2.7,17670,16,0,0,0
128,3/22/2019,75,3.7,2.4,17670,18,0,0,0
128,4/28/2019,72,3.3,2.6,18210,10,0,0,0
129,1/21/2019,96,4,2.6,19350,28,0,0,0
129,2/25/2019,0,0,0,19630,0,1,0,0
129,3/22/2019,0,0,0,19630,0,1,0,0
129,4/28/2019,55,3.8,3.2,11780,8460,0,0,0
130,8/22/2018,61,3.9,3.5,14380,179,0,0,19
130,9/14/2018,68,3.6,2.7,14780,52,0,0,10
130,10/15/2018,57,3.8,2.8,13600,63,0,0,0
130,11/16/2018,53,4.3,2.9,13880,34,0,0,0
130,12/20/2018,51,4.1,2.9,14160,55,0,0,0
130,1/21/2019,45,4.1,2.9,13920,43,0,0,0
130,2/25/2019,38,4.3,3,13530,57,0,0,0
130,3/22/2019,39,4.5,3,13950,46,0,0,0
130,4/28/2019,36,4.3,3.1,14190,123,0,0,0
131,4/28/2019,89,4,3,18340,126,0,0,0
132,1/21/2019,85,4.4,2.8,18250,33,0,0,0
132,2/25/2019,96,4.6,2.6,19910,25,0,0,0
132,3/22/2019,81,3.6,2.6,18770,10,0,0,0
132,4/28/2019,65,4.4,2.6,18000,25,0,0,0
200,2/25/2019,43,6.3,4.1,0,542,0,0,0
200,3/22/2019,52,3.7,2.7,13190,20,0,0,0
200,4/28/2019,59,3.5,2.6,13420,38,0,0,0
206,3/20/2018,79,5.6,2.7,17250,133,0,0,0
206,4/22/2018,89,4.1,2.4,18480,94,0,0,0
206,5/20/2018,72,4.3,2.5,17360,95,0,0,0
206,6/21/2018,68,4.4,2.7,17700,85,0,0,0
206,7/29/2018,68,3.9,2.8,18390,88,0,0,14
206,8/22/2018,59,3.9,3,18330,79,0,0,19
206,9/14/2018,63,3.9,2.7,19210,85,0,0,10
206,10/15/2018,57,3.9,2.9,19600,46,0,0,0
206,11/16/2018,49,4,3,19760,60,0,0,0
206,12/20/2018,49,4.4,3.1,20070,93,0,0,0
206,1/21/2019,53,4.2,3.1,20140,71,0,0,0
206,2/25/2019,47,4.6,3.4,20140,104,0,0,0
206,3/22/2019,44,4.8,3.3,20140,90,0,0,0
206,4/28/2019,19,4.9,3.9,20140,245,0,0,0
213,7/29/2018,71,3.6,3,16090,52,0,0,5
213,8/22/2018,87,2.5,2.8,18240,69,0,0,17
213,9/14/2018,68,2.8,2.7,17160,17,0,0,8
213,10/15/2018,63,3,2.6,17390,27,0,0,0
213,11/16/2018,68,3.1,2.6,19170,18,0,0,0
213,12/20/2018,70,3.1,2.9,20390,27,0,0,0
213,1/21/2019,65,3.1,2.8,20760,32,0,0,0
213,2/25/2019,65,3.4,3,21470,66,0,0,0
213,3/22/2019,60,3.7,3,21510,58,0,0,0
213,4/28/2019,36,3.7,3.6,21370,85,0,0,0
217,5/20/2018,45,5.1,3.1,13090,1089,0,0,0
217,6/21/2018,52,3.1,2.5,12550,621,0,0,0
217,7/29/2018,62,2.9,2.7,14200,121,0,0,11
217,8/22/2018,65,3.3,2.7,15150,269,0,0,18
217,9/14/2018,53,3,2.6,14260,51,0,0,9
217,10/15/2018,55,3.3,2.8,15090,32,0,0,0
217,11/16/2018,57,3.5,2.8,16090,25,0,0,0
217,12/20/2018,51,3.6,3,16440,47,0,0,0
217,1/21/2019,40,3.8,3.4,16290,64,0,0,0
217,2/25/2019,27,4.1,3.8,16170,108,0,0,0
217,3/22/2019,0,0,0,16170,0,0,0,0
219,3/22/2019,100,3,2.7,19250,9,0,0,0
219,4/28/2019,80,3.2,2.6,17460,16,0,0,0
221,3/22/2019,77,3.7,2.9,16530,285,0,0,0
221,4/28/2019,76,3,2.3,16220,567,0,0,0
225,8/22/2018,55,4.8,4.2,0,311,0,0,21
225,9/14/2018,55,2.8,2.7,13100,9,0,0,9
225,10/15/2018,67,3.3,2.5,14190,7,0,0,0
225,11/16/2018,60,3.3,2.7,14620,12,0,0,0
225,12/20/2018,61,3.5,2.7,15380,36,0,0,0
225,1/21/2019,65,3.5,2.6,16570,26,0,0,0
225,2/25/2019,67,3.6,2.9,17750,72,0,0,0
225,3/22/2019,54,3.3,2.8,17050,21,0,0,0
225,4/28/2019,36,3.3,3.1,16370,43,0,0,0
232,8/22/2018,42,3.1,3.3,12950,93,0,0,16
232,9/14/2018,53,3.5,2.8,13470,24,0,0,10
232,10/15/2018,57,4,3,14290,49,0,0,0
232,11/16/2018,64,3.9,3.1,16110,39,0,0,0
232,12/20/2018,63,4.1,3.1,17000,36,0,0,0
232,1/21/2019,58,4.3,3.1,17210,30,0,0,0
232,2/25/2019,65,4.3,3.3,18870,46,0,0,0
232,3/22/2019,66,4,3.2,19450,21,0,0,0
232,4/28/2019,48,4.4,3.2,18990,55,0,0,0
233,4/22/2018,91,3.7,3,18930,26,0,0,0
233,5/20/2018,92,3.3,2.7,19040,5,0,0,0
233,6/21/2018,87,3.7,2.7,19450,17,0,0,0
233,7/29/2018,81,3.1,2.8,20470,24,0,0,18
233,8/22/2018,70,4.3,2.9,20160,178,0,0,20
233,9/14/2018,74,3.3,2.8,20750,83,0,0,12
233,10/15/2018,65,3.7,3.1,21630,62,0,0,0
233,11/16/2018,66,3.4,3.1,22640,34,0,0,0
233,12/20/2018,69,3.5,3.1,23680,29,0,0,0
