complete_case,original_sort,three_df_sort,visit1_visit2,visit2_visit3,visit3_visit4,any_farm,cow_id,quarter,cowid_quarter,lactation,fresh_date,first_date,first_visit,first_farm,first_order,first_path_1,first_path1_imi,first_path_2,first_path2_imi,first_path_3,first_path3_imi,first_path_4,first_path4_imi,first_quarter_code,first_isolate_1,first_path_1_maldi_final_id,first_fix_1,first_isolate_2,first_path_2_maldi_final_id,first_fix_2,first_isolate_3,first_path_3_maldi_final_id,first_fix_3,first_isolate_4,first_path_4_maldi_final_id,first_fix_4,first_clinical,first_blind,first_teatinj,first_pstmilking,first_mixed_inf_series,first_dup_not_collected,first_imi_series,first_hygiene_scorer_1,first_hygiene_1,first_hygiene_scorer_2,first_hygiene_2,first_scc,first_contam,first_contam_comment,first_dup_a_cfu_count,first_dup_b_cfu_count,first_more_than_2_org_present,second_date,second_visit,second_farm,second_order,second_path_1,second_path1_imi,second_path_2,second_path2_imi,second_path_3,second_path3_imi,second_path_4,second_path4_imi,second_quarter_code,second_isolate_1,second_path_1_maldi_final_id,second_fix_1,second_isolate_2,second_path_2_maldi_final_id,second_fix_2,second_isolate_3,second_path_3_maldi_final_id,second_fix_3,second_isolate_4,second_path_4_maldi_final_id,second_fix_4,second_clinical,second_blind,second_teatinj,second_pstmilking,second_mixed_inf_series,second_dup_not_collected,second_imi_series,second_hygiene_scorer_1,second_hygiene_1,second_hygiene_scorer_2,second_hygiene_2,second_cc_1,second_cc_2,second_cc_3,second_scc,second_contam,second_contam_comment,second_dup_a_cfu_count,second_dup_b_cfu_count,second_more_than_2_org_present,AT.RISK_no_NAS_or_MAM_for_first_in_pair,AT.RISK_no_NAS_ONLY_for_first_in_pair,GETS_NAS_or_MAM_IMI_over_pair_of_obs,GETS_NAS_ONLY_IMI_over_pair_of_obs,noNAS.IMI_noNAS.IMI,noNAS.orMAM.IMI_noNAS.orMAM.IMI,noNAS.IMI_yesNAS.IMI,noNAS.orMAM.IMI_yesNAS.orMAM.IMI,yesNAS.IMI_yesNAS.IMI,yesNAS.orMAM.IMI_yesNAS.orMAM.IMI,yesNAS.IMI_noNAS.IMI,yesNAS.orMAM.IMI_noNAS.orMAM.IMI,disclude_bc_blind_quarter,disclude_bc_obs1_cant_determine_status,disclude_bc_obs2_cant_determine_status,disclude_bc_obs1_NA,disclude_bc_obs2_NA,gets_IMI_with_S_chromogenes,gets_IMI_with_S_haemolyticus,gets_IMI_with_S_simulans,gets_IMI_with_S_equorum,gets_IMI_with_S_agentis,gets_IMI_with_S_devriesei,gets_IMI_with_S_warneri,gets_IMI_with_S_xylosus,gets_IMI_with_M_sciuri,gets_IMI_with_S_auricularis,gets_IMI_with_S_capitis,gets_IMI_with_S_cohnii,gets_IMI_with_S_epidermidis,gets_IMI_with_M_fleurettii,gets_IMI_with_S_gallinarum,gets_IMI_with_S_hominis,gets_IMI_with_S_pseudintermedius,gets_IMI_with_S_saprophyticus,gets_IMI_with_S_succinus,gets_IMI_with_S_hyicus,changes_staph_sp,keeps__IMI_with_S_chromogenes,keeps__IMI_with_S_haemolyticus,keeps__IMI_with_S_simulans,keeps__IMI_with_S_equorum,keeps__IMI_with_S_agentis,keeps__IMI_with_S_devriesei,keeps__IMI_with_S_warneri,keeps__IMI_with_S_xylosus,keeps__IMI_with_M_sciuri,keeps__IMI_with_S_auricularis,keeps__IMI_with_S_capitis,keeps__IMI_with_S_cohnii,keeps__IMI_with_S_epidermidis,keeps__IMI_with_M_fleurettii,keeps__IMI_with_S_gallinarum,keeps__IMI_with_S_hominis,keeps__IMI_with_S_pseudintermedius,keeps__IMI_with_S_saprophyticus,keeps__IMI_with_S_succinus,keeps__IMI_with_S_hyicus,clears_IMI_from_S_chromogenes,clears_IMI_from_S_haemolyticus,clears_IMI_from_S_simulans,clears_IMI_from_S_equorum,clears_IMI_from_S_agentis,clears_IMI_from_S_devriesei,clears_IMI_from_S_warneri,clears_IMI_from_S_xylosus,clears_IMI_from_M_sciuri,clears_IMI_from_S_auricularis,clears_IMI_from_S_capitis,clears_IMI_from_S_cohnii,clears_IMI_from_S_epidermidis,clears_IMI_from_M_fleurettii,clears_IMI_from_S_gallinarum,clears_IMI_from_S_hominis,clears_IMI_from_S_pseudintermedius,clears_IMI_from_S_saprophyticus,clears_IMI_from_S_succinus,clears_IMI_from_S_hyicus,gets_IMI_with_enviro_2014,gets_IMI_with_opp_2014,gets_IMI_with_host_2014,keeps_IMI_with_enviro_2014,keeps_IMI_with_opp_2014,keeps_IMI_with_host_2014,clears_IMI_from_enviro_2014,clears_IMI_from_opp_2014,clears_IMI_from_host_2014,gets_IMI_with_enviro_2017,gets_IMI_with_relevant_2017,gets_IMI_with_host_2017,keeps_IMI_with_enviro_2017,keeps_IMI_with_relevant_2017,keeps_IMI_with_host_2017,clears_IMI_from_enviro_2017,clears_IMI_from_relevant_2017,clears_IMI_from_host_2017,quarter_position_dup,lactation_dup,fresh_date_dup,first_date_dup,second_date_dup,first_DIM,second_DIM,average_DIM_for_pair,second_days_elapsed,first_ind_hygiene_a,first_ind_hygiene_b,first_ind_hygiene_avg,second_ind_hygiene_a,second_ind_hygiene_b,second_ind_hygiene_avg,farm_hygiene_avg,facility_type,bedding_facility_combo,bedding_material,pred_breed,herd_size,herd_size_cat,rolling_herd_avg,sel_feed,air_quality_prod,age_fac,lying_surface,bp_fed_on_pack,bp_num_cows_on_pack,bp_pack_area,bp_cow_density,bp_stock_dens_perc,wood_dried,wood_storage,bedding_conditioner,freq_add_new_bedding_stall_wk,freq_stall_scraping_wk,depth_bedding_stalls,bp_freq_tilling_wk,bp_depth_tilled_in,bp_attentiveness,bp_bedding_depth,milking_sys,forestrip,towel_num,gloves,mast_det_recc,mast_record,culture_mast,culture_scc,culture_fresh,culture_dry,culture_loc,dry_prod,sel_supp
0,61,A61,1,0,0,Glennview,174_Glennview,LF,174_Glennview_LF,2,8/12/2019,1.14.2020,first,Glennview,12,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,2,c,2,550000,,,,,,2.19.2020,second,Glennview,1,,,,,,,NA,NA,5,,,,,,,,,,NA,NA,NA,,,,,,,,m,1,c,1,NA,NA,NA,13000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2,8/12/2019,1/14/2020,2/19/2020,155,191,173,36,2,2,2,1,1,1,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
0,64,A64,1,0,0,Glennview,174_Glennview,RH,174_Glennview_RH,2,8/12/2019,1.14.2020,first,Glennview,12,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,2,c,2,45000,yes,,,,,2.19.2020,second,Glennview,1,,,,,,,NA,NA,5,,,,,,,,,,NA,NA,NA,,,,,,,,m,1,c,1,NA,NA,NA,6000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,2,8/12/2019,1/14/2020,2/19/2020,155,191,173,36,2,2,2,1,1,1,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
1,189,B189,0,1,0,Glennview,42_Glennview,LF,42_Glennview_LF,5,12/3/2019,2.19.2020,second,Glennview,18,cns,yes2,,,,,,,2,gv073,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,1,c,1,160000,,,50,tntc,,3.19.2020,third,Glennview,10,cns,yes2,,,,,NA,NA,2,gv117,staphylococcus chromogenes,,,,,,,,NA,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,120000,,,50,50,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,LF,5,12/3/2019,2/19/2020,3/19/2020,78,107,92.5,29,1,1,1,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
1,190,B190,0,1,0,Glennview,42_Glennview,LH,42_Glennview_LH,5,12/3/2019,2.19.2020,second,Glennview,18,strep,yes27,?,yes27,,,,,27,gv071,no id,yes_nochange,gv072,no id,yes_nochange,,,,,,,,,,,yes,,yes,m,1,c,1,4000000,,,,,yes,3.19.2020,third,Glennview,10,strep,yes2,,,,,NA,NA,2,gv116,streptococcus uberis,,,,,,,,NA,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,2300000,,,4,30,,99,99,0,0,99,99,0,0,0,0,0,0,0,99,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LH,5,12/3/2019,2/19/2020,3/19/2020,78,107,92.5,29,1,1,1,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
1,191,B191,0,1,0,Glennview,42_Glennview,RF,42_Glennview_RF,5,12/3/2019,2.19.2020,second,Glennview,18,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,0,,,,,,3.19.2020,third,Glennview,10,,,,,,,NA,NA,5,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,0,,,,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RF,5,12/3/2019,2/19/2020,3/19/2020,78,107,92.5,29,1,1,1,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
0,192,B192,0,1,0,Glennview,42_Glennview,RH,42_Glennview_RH,5,12/3/2019,2.19.2020,second,Glennview,18,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,3000,,,,,,3.19.2020,third,Glennview,10,,,,,,,NA,NA,4,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,4000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,5,12/3/2019,2/19/2020,3/19/2020,78,107,92.5,29,1,1,1,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
1,40,A40,1,0,0,Glennview,160_Glennview,RH,160_Glennview_RH,2,10/22/2019,1.14.2020,first,Glennview,8,cns,yes2,,,,,,,2,gv016,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,270000,,,tntc,tntc,,2.19.2020,second,Glennview,20,cns,yes2,,,,,NA,NA,2,gv076,staphylococcus chromogenes,,,,,,,,NA,NA,NA,,,,,no,,yes,m,1,c,2,NA,NA,NA,120000,,,tntc,tntc,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,RH,2,10/22/2019,1/14/2020,2/19/2020,84,120,102,36,1,1,1,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
1,38,A38,1,0,0,Glennview,160_Glennview,LH,160_Glennview_LH,2,10/22/2019,1.14.2020,first,Glennview,8,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,4000,,,,,,2.19.2020,second,Glennview,20,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,m,1,c,2,NA,NA,NA,6000,,,,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LH,2,10/22/2019,1/14/2020,2/19/2020,84,120,102,36,1,1,1,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
0,37,A37,1,0,0,Glennview,160_Glennview,LF,160_Glennview_LF,2,10/22/2019,1.14.2020,first,Glennview,8,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,10000,,,,,,2.19.2020,second,Glennview,20,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,m,1,c,2,NA,NA,NA,8000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2,10/22/2019,1/14/2020,2/19/2020,84,120,102,36,1,1,1,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
0,39,A39,1,0,0,Glennview,160_Glennview,RF,160_Glennview_RF,2,10/22/2019,1.14.2020,first,Glennview,8,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,39000,,,,,,2.19.2020,second,Glennview,20,,,,,,,NA,NA,7,,,,,,,,,,NA,NA,NA,,,,,,,,m,1,c,2,NA,NA,NA,37000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RF,2,10/22/2019,1/14/2020,2/19/2020,84,120,102,36,1,1,1,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
0,57,B57,0,1,0,Glennview,174_Glennview,LF,174_Glennview_LF,2,8/12/2019,2.19.2020,second,Glennview,1,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,1,c,1,13000,,,,,,3.19.2020,third,Glennview,5,bacillus,no8,,,,,NA,NA,4,gv107,lysinibacillus sphaericus,yes_from_yeast_to_bacillus,,,,,,,NA,NA,NA,,,,,,,no,j,1,c,2,NA,NA,NA,10000,yes,"got yeast trying to see if sa, do have 1 ng duplicate",cont,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2,8/12/2019,2/19/2020,3/19/2020,191,220,205.5,29,1,1,1,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
0,59,B59,0,1,0,Glennview,174_Glennview,RF,174_Glennview_RF,2,8/12/2019,2.19.2020,second,Glennview,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,14000,,,,,,3.19.2020,third,Glennview,5,,,,,,,NA,NA,4,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,10000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RF,2,8/12/2019,2/19/2020,3/19/2020,191,220,205.5,29,1,1,1,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
0,60,B60,0,1,0,Glennview,174_Glennview,RH,174_Glennview_RH,2,8/12/2019,2.19.2020,second,Glennview,1,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,1,c,1,6000,,,,,,3.19.2020,third,Glennview,5,,,,,,,NA,NA,4,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,10000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,2,8/12/2019,2/19/2020,3/19/2020,191,220,205.5,29,1,1,1,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
0,58,B58,0,1,0,Glennview,174_Glennview,LH,174_Glennview_LH,2,8/12/2019,2.19.2020,second,Glennview,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,380000,,,,,,3.19.2020,third,Glennview,5,bacillus,no8,bacillus,no8,,,NA,NA,8,gv108,bacillus species,,gv106,bacillus species,,,,,NA,NA,NA,,,,,,,no,j,1,c,2,NA,NA,NA,240000,yes,"bacillus, got 2 isolates trying to see if sa, both duplicate contam",cont,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LH,2,8/12/2019,2/19/2020,3/19/2020,191,220,205.5,29,1,1,1,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
1,67,A67,1,0,0,Glennview,175_Glennview,RF,175_Glennview_RF,2,10/4/2019,1.14.2020,first,Glennview,31,corynebac,yes2,,,,,,,2,gv044,corynebacterium amycolatum,,,,,,,,,,,,,,,no,,yes,j,1,c,2,120000,,,tntc,tntc,,2.19.2020,second,Glennview,15,corynebac,yes2,,,,,NA,NA,2,gv070,corynebacterium amycolatum,yes_from_?_to_corynebac,,,,,,,NA,NA,NA,,,,,no,,yes,m,1,c,2,NA,NA,NA,140000,,,24,50,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RF,2,10/4/2019,1/14/2020,2/19/2020,102,138,120,36,1,2,1.5,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
1,68,A68,1,0,0,Glennview,175_Glennview,RH,175_Glennview_RH,2,10/4/2019,1.14.2020,first,Glennview,31,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,2,3000,,,,,,2.19.2020,second,Glennview,15,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,m,1,c,2,NA,NA,NA,5000,,,,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,2,10/4/2019,1/14/2020,2/19/2020,102,138,120,36,1,2,1.5,1,2,1.5,2.2,TS,TS_SH,SH,Jersey_Other,70,70_105,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes_always,sometimes_always,issue_always,sometimes_issue,ref_vet_onfarm,y,occ_reg
